tipProprietate;Tip strada;Denumire strada;Zona;Suprafata utila;Suprafata desfasurata;Suprafata teren;an_constr;trimestru;Pret tranz
apartament;Sosea;PANTELIMON;pantelimon;68.8500;;;2018;2020-T4;470799
apartament;Sosea;PANTELIMON;pantelimon;;;0.9400;2020;2020-T4;472500
apartament;Sosea;PANTELIMON;pantelimon;55.6300;;;2017;2020-T2;336052
teren;Sosea;PANTELIMON;pantelimon;;;21.7700;2020;2020-T4;3328360
apartament;Sosea;PANTELIMON;pantelimon;57.8400;;;1975;2020-T3;349920
apartament;Sosea;PANTELIMON;pantelimon;59.1600;;;1974;2020-T4;355510
apartament;Sosea;PANTELIMON;pantelimon;60.6700;;;1975;2020-T1;310563
apartament;Sosea;PANTELIMON;pantelimon;60.7100;;;1976;2020-T4;340802
apartament;Sosea;PANTELIMON;pantelimon;61.8800;;;1979;2020-T1;95200
apartament;Sosea;PANTELIMON;pantelimon;65.4600;;;1979;2020-T2;313807
apartament;Sosea;PANTELIMON;pantelimon;68.3700;;;1979;2020-T4;343000
apartament;Sosea;PANTELIMON;pantelimon;71.4300;;;1977;2020-T4;170321
apartament;Sosea;PANTELIMON;pantelimon;59.3000;;;1972;2020-T4;263169
apartament;Sosea;PANTELIMON;pantelimon;59.7900;;;1975;2020-T1;61000
apartament;Sosea;PANTELIMON;pantelimon;62.7600;;;1975;2020-T2;254696
apartament;Sosea;PANTELIMON;pantelimon;76.2500;;;1972;2020-T4;462978
apartament;Sosea;PANTELIMON;pantelimon;5771.0000;;;1975;2020-T3;290580
apartament;Sosea;PANTELIMON;pantelimon;60.9000;;;1974;2020-T2;81962
apartament;Sosea;PANTELIMON;pantelimon;60.9600;;;1974;2020-T1;222682
apartament;Sosea;PANTELIMON;pantelimon;63.0000;;;1975;2020-T1;276625
apartament;Sosea;PANTELIMON;pantelimon;57.9600;;;1975;2020-T1;259214
apartament;Sosea;PANTELIMON;pantelimon;59.0100;;;1974;2020-T1;336000
teren;Sosea;PANTELIMON;pantelimon;;;8.8300;2020;2020-T1;1907840
apartament;Sosea;PANTELIMON;pantelimon;49.2000;;;1999;2020-T1;266795
apartament;Sosea;PANTELIMON;pantelimon;64.7900;;;1985;2020-T4;384967
apartament;Sosea;PANTELIMON;pantelimon;51.2000;;;1985;2020-T1;228960
apartament;Sosea;PANTELIMON;colentina;55.1200;;;1962;2020-T1;350575
apartament;Sosea;PANTELIMON;pantelimon;60.7300;;;1974;2020-T4;349446
apartament;Sosea;PANTELIMON;pantelimon;61.4000;;;1974;2020-T2;300178
apartament;Sosea;PANTELIMON;pantelimon;62.3100;;;1974;2020-T1;281241
apartament;Sosea;PANTELIMON;pantelimon;64.2200;;;1974;2020-T3;271317
apartament;Sosea;PANTELIMON;pantelimon;64.2200;;;1974;2020-T4;121825
apartament;Sosea;PANTELIMON;pantelimon;64.3600;;;1975;2020-T1;332210
apartament;Sosea;PANTELIMON;pantelimon;61.4000;;;1978;2020-T4;330772
apartament;Sosea;PANTELIMON;pantelimon;64.2800;;;1974;2020-T3;315545
apartament;Sosea;PANTELIMON;pantelimon;64.8100;;;1978;2020-T4;287590
comercial;Sosea;PANTELIMON;pantelimon;;95.1500;;2008;2020-T1;426499
apartament;Sosea;PANTELIMON;pantelimon;77.3100;;;1980;2020-T2;318998
apartament;Sosea;PANTELIMON;pantelimon;97.8600;;;1977;2020-T2;363000
apartament;Sosea;PANTELIMON;pantelimon;99.9900;;;1980;2020-T1;472105
apartament;Sosea;PANTELIMON;pantelimon;26.1200;;;1974;2020-T4;79539
apartament;Sosea;PANTELIMON;pantelimon;62.1600;;;1974;2020-T2;295000
apartament;Sosea;PANTELIMON;pantelimon;62.3700;;;1975;2020-T3;299863
apartament;Sosea;PANTELIMON;pantelimon;62.6000;;;1974;2020-T2;310078
apartament;Sosea;PANTELIMON;pantelimon;64.4700;;;1975;2020-T3;334560
apartament;Sosea;PANTELIMON;pantelimon;22.7800;;;1975;2020-T4;87714
apartament;Sosea;PANTELIMON;pantelimon;36.4600;;;1974;2020-T1;214623
apartament;Sosea;PANTELIMON;pantelimon;22.7400;;;1978;2020-T2;72507
apartament;Sosea;PANTELIMON;pantelimon;22.4500;;;1974;2020-T1;91549
apartament;Sosea;PANTELIMON;pantelimon;22.6600;;;1974;2020-T1;145753
apartament;Sosea;PANTELIMON;pantelimon;22.7800;;;1976;2020-T1;142926
apartament;Sosea;PANTELIMON;pantelimon;22.9000;;;1974;2020-T4;143785
apartament;Sosea;PANTELIMON;pantelimon;22.9700;;;1980;2020-T1;132378
apartament;Sosea;PANTELIMON;pantelimon;22.9700;;;1991;2020-T3;136466
apartament;Sosea;PANTELIMON;pantelimon;29.1900;;;1991;2020-T1;95000
apartament;Sosea;PANTELIMON;pantelimon;37.6900;;;1974;2020-T3;217422
apartament;Sosea;PANTELIMON;pantelimon;38.2300;;;1972;2020-T4;199641
apartament;Sosea;PANTELIMON;pantelimon;37.0100;;;1976;2020-T1;172800
apartament;Sosea;PANTELIMON;pantelimon;23.0900;;;1974;2020-T2;154982
apartament;Sosea;PANTELIMON;pantelimon;38.5500;;;1978;2020-T4;48747
apartament;Sosea;PANTELIMON;pantelimon;14.7700;;;1977;2020-T2;89819
apartament;Sosea;PANTELIMON;pantelimon;14.1800;;;1974;2020-T3;72636
apartament;Sosea;PANTELIMON;pantelimon;;62.2300;;1975;2020-T1;271400
apartament;Sosea;PANTELIMON;pantelimon;48.2000;;;1975;2020-T3;256477
apartament;Sosea;PANTELIMON;pantelimon;48.4400;;;1974;2020-T2;225000
apartament;Sosea;PANTELIMON;pantelimon;48.5000;;;1974;2020-T3;900000
apartament;Sosea;PANTELIMON;pantelimon;48.6900;;;1976;2020-T3;261074
apartament;Sosea;PANTELIMON;pantelimon;49.0100;;;1974;2020-T1;192000
apartament;Sosea;PANTELIMON;pantelimon;49.1400;;;1975;2020-T1;262179
apartament;Sosea;PANTELIMON;pantelimon;49.4400;;;1975;2020-T3;217615
apartament;Sosea;PANTELIMON;pantelimon;59.1800;;;1974;2020-T1;267612
apartament;Sosea;PANTELIMON;pantelimon;59.3900;;;1974;2020-T3;276831
apartament;Sosea;PANTELIMON;pantelimon;61.1500;;;1974;2020-T2;299129
apartament;Sosea;PANTELIMON;pantelimon;61.2800;;;1974;2020-T2;285713
apartament;Sosea;PANTELIMON;pantelimon;64.8100;;;1974;2020-T1;352976
apartament;Sosea;PANTELIMON;pantelimon;64.8100;;;1974;2020-T3;285692
apartament;Sosea;PANTELIMON;pantelimon;59.3600;;;1974;2020-T2;312000
apartament;Sosea;PANTELIMON;pantelimon;59.9900;;;1975;2020-T3;248370
apartament;Sosea;PANTELIMON;pantelimon;60.6400;;;1974;2020-T4;300700
apartament;Sosea;PANTELIMON;pantelimon;61.9600;;;1975;2020-T4;248079
apartament;Sosea;PANTELIMON;pantelimon;62.0100;;;1977;2020-T4;292350
apartament;Sosea;PANTELIMON;pantelimon;62.0800;;;1974;2020-T3;343874
apartament;Sosea;PANTELIMON;pantelimon;62.4400;;;1974;2020-T2;328420
apartament;Sosea;PANTELIMON;pantelimon;63.8900;;;1974;2020-T2;286770
apartament;Sosea;PANTELIMON;pantelimon;63.1900;;;1974;2020-T4;26200
apartament;Sosea;PANTELIMON;pantelimon;80.5000;;;1986;2020-T4;443024
apartament;Sosea;PANTELIMON;pantelimon;64.0100;;;1978;2020-T1;285000
apartament;Sosea;PANTELIMON;pantelimon;51.8200;;;1975;2020-T4;248553
apartament;Sosea;PANTELIMON;pantelimon;73.1100;;;1975;2020-T1;315055
apartament;Sosea;PANTELIMON;pantelimon;67.6900;;;1979;2020-T4;294600
apartament;Sosea;PANTELIMON;pantelimon;88.8500;;;1978;2020-T1;934852
apartament;Sosea;PANTELIMON;iancului;51.2400;;;1980;2020-T3;365435
apartament;Sosea;PANTELIMON;iancului;52.4200;;;1979;2020-T2;286150
apartament;Sosea;PANTELIMON;iancului;31.5500;;;1980;2020-T1;241045
apartament;Sosea;PANTELIMON;iancului;48.7100;;;1980;2020-T1;344004
apartament;Sosea;PANTELIMON;iancului;29.5000;;;1979;2020-T4;243340
apartament;Sosea;PANTELIMON;iancului;31.8000;;;1979;2020-T3;242820
apartament;Sosea;PANTELIMON;iancului;51.2300;;;1980;2020-T2;282000
apartament;Sosea;PANTELIMON;iancului;52.9900;;;1980;2020-T1;303049
apartament;Sosea;PANTELIMON;iancului;51.4000;;;1980;2020-T4;324280
apartament;Sosea;PANTELIMON;iancului;67.1000;;;1984;2020-T4;464000
apartament;Sosea;PANTELIMON;iancului;66.8100;;;1980;2020-T1;301440
apartament;Sosea;PANTELIMON;iancului;66.4400;;;1980;2020-T3;310564
apartament;Sosea;PANTELIMON;iancului;69.2700;;;1979;2020-T3;378822
apartament;Sosea;PANTELIMON;iancului;63.6000;;;1979;2020-T4;365478
apartament;Sosea;PANTELIMON;iancului;51.0800;;;1978;2020-T1;319600
apartament;Sosea;PANTELIMON;iancului;28.9500;;;1978;2020-T4;136449
apartament;Sosea;PANTELIMON;iancului;30.6700;;;1980;2020-T4;205000
apartament;Sosea;PANTELIMON;iancului;30.8100;;;1980;2020-T3;251347
apartament;Sosea;PANTELIMON;iancului;28.2700;;;1981;2020-T1;202033
apartament;Sosea;PANTELIMON;iancului;28.3300;;;1980;2020-T1;227022
apartament;Sosea;PANTELIMON;iancului;28.8100;;;1980;2020-T4;192324
apartament;Sosea;PIPERA;-;;80.7000;;2020;2020-T4;470119
apartament;Sosea;PIPERA;pipera sud;;46.3000;;2020;2020-T2;450557
apartament;Sosea;PIPERA;pipera sud;;57.7000;;2020;2020-T2;472494
apartament;Sosea;PIPERA;pipera sud;46.2000;;;2020;2020-T2;450811
apartament;Sosea;PIPERA;pipera sud;;46.1000;;2020;2020-T2;446678
apartament;Sosea;PIPERA;pipera sud;;54.5000;;2020;2020-T3;449333
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T4;472492
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;471267
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;472409
apartament;Sosea;PIPERA;pipera sud;45.0000;;;2020;2020-T3;418386
apartament;Sosea;PIPERA;pipera sud;46.4000;;;2020;2020-T3;440438
apartament;Sosea;PIPERA;pipera sud;;54.7000;;2020;2020-T2;471993
apartament;Sosea;PIPERA;pipera sud;;76.1000;;2020;2020-T2;472495
apartament;Sosea;PIPERA;pipera sud;;76.6000;;2020;2020-T2;472493
apartament;Sosea;PIPERA;pipera sud;46.5000;;;2020;2020-T4;470713
apartament;Sosea;PIPERA;pipera sud;52.6000;;;2020;2020-T2;472497
apartament;Sosea;PIPERA;pipera sud;52.9000;;;2020;2020-T3;467746
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T2;472489
apartament;Sosea;PIPERA;pipera sud;53.3000;;;2010;2020-T3;470687
apartament;Sosea;PIPERA;pipera sud;53.5000;;;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T2;470978
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T2;467453
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T4;470272
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T2;471791
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T4;472363
apartament;Sosea;PIPERA;pipera sud;52.6000;;;2020;2020-T2;472480
apartament;Sosea;PIPERA;pipera sud;55.2000;;;2020;2020-T2;400406
apartament;Sosea;PIPERA;pipera sud;56.7000;;;2020;2020-T2;472484
apartament;Sosea;PIPERA;pipera sud;;;7.3200;2020;2020-T2;472495
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T2;448550
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T2;472146
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T2;472070
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T2;457215
apartament;Sosea;PIPERA;pipera sud;60.8000;;;2020;2020-T2;471324
apartament;Sosea;PIPERA;pipera sud;75.5000;;;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;;67.8000;;2020;2020-T3;410637
apartament;Sosea;PIPERA;pipera sud;;;10.4900;2020;2020-T2;471840
apartament;Sosea;PIPERA;pipera sud;;76.6000;;2020;2020-T2;472447
apartament;Sosea;PIPERA;pipera sud;;80.2000;;2020;2020-T2;449998
apartament;Sosea;PIPERA;pipera sud;41.8000;;;2020;2020-T3;439114
apartament;Sosea;PIPERA;pipera sud;46.3000;;;2020;2020-T2;455782
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T2;471682
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;472183
apartament;Sosea;PIPERA;pipera sud;;;6.0900;2020;2020-T3;467418
apartament;Sosea;PIPERA;pipera sud;;;6.1100;2020;2020-T4;470206
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;467544
apartament;Sosea;PIPERA;pipera sud;;;6.1100;2020;2020-T2;467668
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;470209
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;471625
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472494
apartament;Sosea;PIPERA;pipera sud;83.8000;;;2020;2020-T3;996448
apartament;Sosea;PIPERA;pipera sud;;76.9000;;2020;2020-T3;472491
apartament;Sosea;PIPERA;pipera sud;;80.5000;;2020;2020-T3;472346
apartament;Sosea;PIPERA;pipera sud;;81.9000;;2019;2020-T3;472494
apartament;Sosea;PIPERA;pipera sud;45.5000;;;2020;2020-T4;415182
apartament;Sosea;PIPERA;pipera sud;45.5000;;;2020;2020-T2;430490
apartament;Sosea;PIPERA;pipera sud;46.4000;;;2020;2020-T2;451563
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T2;471794
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;467267
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;471965
apartament;Sosea;PIPERA;pipera sud;54.2000;;;2020;2020-T3;467625
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;461969
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;471932
casa;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T3;472493
apartament;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T4;472494
apartament;Sosea;PIPERA;pipera sud;;;5.9800;2020;2020-T3;471130
apartament;Sosea;PIPERA;pipera sud;;;5.9800;2020;2020-T2;471857
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T2;471858
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472495
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T4;470188
apartament;Sosea;PIPERA;pipera sud;;;6.1900;2020;2020-T2;472493
apartament;Sosea;PIPERA;pipera sud;60.0000;;;2020;2020-T3;469303
apartament;Sosea;PIPERA;pipera sud;60.9000;;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;;57.2000;;2020;2020-T3;472488
apartament;Sosea;PIPERA;pipera sud;;80.3000;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;;80.3000;;2020;2020-T3;472499
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T3;472499
apartament;Sosea;PIPERA;pipera sud;46.2000;;;2020;2020-T3;392887
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T4;470262
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T4;470884
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T3;472494
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;469097
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;468724
apartament;Sosea;PIPERA;pipera sud;;;6.1600;2020;2020-T3;472496
apartament;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T3;469065
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;467567
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;466729
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T4;472496
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472499
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;467521
apartament;Sosea;PIPERA;pipera sud;56.6000;;;2020;2020-T3;472491
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472497
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;;;5.7200;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;467603
apartament;Sosea;PIPERA;pipera sud;80.6000;;;2000;2020-T4;470000
apartament;Sosea;PIPERA;pipera sud;46.1000;;;2020;2020-T3;451741
teren;Sosea;PIPERA;pipera sud;;;6.0500;2020;2020-T4;81929
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;471472
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T3;449886
apartament;Sosea;PIPERA;pipera sud;57.5000;;;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;54.2000;;;2020;2020-T3;472491
apartament;Sosea;PIPERA;pipera sud;;57.0000;;2020;2020-T2;470602
apartament;Sosea;PIPERA;pipera sud;;79.2000;;2020;2020-T2;472458
apartament;Sosea;PIPERA;pipera sud;;65.3000;;2020;2020-T3;427954
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T2;442886
apartament;Sosea;PIPERA;pipera sud;58.4000;;;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;60.0000;;;2020;2020-T3;471265
apartament;Sosea;PIPERA;pipera sud;;;6.0200;2020;2020-T3;472309
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;467639
apartament;Sosea;PIPERA;pipera sud;57.5000;;;2020;2020-T2;472484
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;471991
apartament;Sosea;PIPERA;pipera sud;;53.2000;;2020;2020-T3;467085
apartament;Sosea;PIPERA;pipera sud;45.2000;;;2020;2020-T3;420530
apartament;Sosea;PIPERA;pipera sud;45.5000;;;2020;2020-T2;430551
apartament;Sosea;PIPERA;pipera sud;46.4000;;;2020;2020-T2;460477
apartament;Sosea;PIPERA;pipera sud;46.5000;;;2020;2020-T3;410729
apartament;Sosea;PIPERA;pipera sud;46.5000;;;2020;2020-T2;427826
apartament;Sosea;PIPERA;pipera sud;46.5000;;;2020;2020-T3;437259
apartament;Sosea;PIPERA;pipera sud;46.5000;;;2020;2020-T2;466928
apartament;Sosea;PIPERA;pipera sud;52.6000;;;2020;2020-T2;450994
apartament;Sosea;PIPERA;pipera sud;52.6000;;;2020;2020-T3;467574
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T2;472490
apartament;Sosea;PIPERA;pipera sud;53.4000;;;2020;2020-T2;402133
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T2;450758
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;472490
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;445238
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T3;467476
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T2;471620
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T2;472040
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;70308
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;449974
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;470815
apartament;Sosea;PIPERA;pipera sud;55.2000;;;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;55.2000;;;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;;;11.7100;2020;2020-T2;472498
apartament;Sosea;PIPERA;pipera sud;57.0000;;;2020;2020-T2;472493
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T3;467862
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T2;472491
apartament;Sosea;PIPERA;pipera sud;57.1000;;;2020;2020-T2;472495
apartament;Sosea;PIPERA;pipera sud;;53.1000;;2020;2020-T3;472479
apartament;Sosea;PIPERA;pipera sud;;54.7000;;2020;2020-T3;467787
apartament;Sosea;PIPERA;pipera sud;;57.2000;;2020;2020-T3;467686
apartament;Sosea;PIPERA;pipera sud;41.9000;;;2020;2020-T3;421410
apartament;Sosea;PIPERA;pipera sud;;;4.7000;2020;2020-T2;378043
apartament;Sosea;PIPERA;pipera sud;45.0000;;;2020;2020-T3;428089
apartament;Sosea;PIPERA;pipera sud;47.5000;;;2020;2020-T2;415775
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T2;467708
apartament;Sosea;PIPERA;pipera sud;52.8000;;;2020;2020-T2;472106
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2000;2020-T1;525744
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T3;467200
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T3;471437
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;471119
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;467436
apartament;Sosea;PIPERA;pipera sud;;;6.0900;2020;2020-T2;467518
apartament;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T3;467582
apartament;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T3;470259
apartament;Sosea;PIPERA;pipera sud;54.5000;;;2020;2020-T3;472489
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;469030
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;463868
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;471742
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;56.6000;;;2020;2020-T3;467290
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;467092
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T4;469907
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472497
apartament;Sosea;PIPERA;pipera sud;83.8000;;;2020;2020-T2;877419
apartament;Sosea;PIPERA;pipera sud;;57.2000;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;;80.8000;;2020;2020-T3;420748
apartament;Sosea;PIPERA;pipera sud;;;4.5700;2020;2020-T3;424779
apartament;Sosea;PIPERA;pipera sud;;;4.6400;2020;2020-T3;447604
apartament;Sosea;PIPERA;pipera sud;46.2000;;;2020;2020-T3;450271
apartament;Sosea;PIPERA;pipera sud;46.4000;;;2020;2020-T4;460059
apartament;Sosea;PIPERA;pipera sud;52.1000;;;2020;2020-T3;471403
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T2;471929
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T2;472496
apartament;Sosea;PIPERA;pipera sud;52.6000;;;2020;2020-T3;449995
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T4;467518
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;464449
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;469650
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T3;402511
apartament;Sosea;PIPERA;pipera sud;53.6000;;;2020;2020-T4;470143
apartament;Sosea;PIPERA;pipera sud;54.4000;;;2020;2020-T2;472280
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;466738
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;467079
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;471796
apartament;Sosea;PIPERA;pipera sud;54.6000;;;2020;2020-T3;471857
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T2;471327
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472491
apartament;Sosea;PIPERA;pipera sud;54.7000;;;2020;2020-T3;472491
apartament;Sosea;PIPERA;pipera sud;56.5000;;;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;449997
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;467620
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;;;9.9800;2020;2020-T3;472492
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472494
apartament;Sosea;PIPERA;pipera sud;;;0.9100;2020;2020-T3;472494
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T2;472494
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472495
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;57.2000;;;2020;2020-T3;472498
apartament;Sosea;PIPERA;pipera sud;58.4000;;;2020;2020-T3;472499
apartament;Sosea;PIPERA;pipera sud;59.8000;;;2020;2020-T3;466674
apartament;Sosea;PIPERA;pipera sud;;;6.0100;2020;2020-T3;471645
apartament;Sosea;PIPERA;pipera sud;;54.4000;;2020;2020-T4;449992
apartament;Sosea;PIPERA;pipera sud;;60.0000;;2020;2020-T3;472496
apartament;Sosea;PIPERA;pipera sud;41.9000;;;2020;2020-T3;426901
apartament;Sosea;PIPERA;pipera sud;46.4000;;;2020;2020-T3;462841
apartament;Sosea;PIPERA;pipera sud;;;5.3800;2020;2020-T3;435576
apartament;Sosea;PIPERA;pipera sud;47.5000;;;2020;2020-T3;438342
apartament;Sosea;PIPERA;pipera sud;52.3000;;;2020;2020-T3;401806
apartament;Sosea;PIPERA;pipera sud;53.0000;;;2020;2020-T3;457475
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T3;463839
apartament;Sosea;PIPERA;pipera sud;53.1000;;;2020;2020-T4;470023
apartament;Sosea;PIPERA;pipera sud;;;6.0200;2020;2020-T3;472492
